lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-66.79,-18.14,20.0,201.0,-62.523999999999994,-17.688,0.083,979.0,-67.15,-19.52,12.01,10.95,2.85,-149.05,0.18,69.45,911.0,201.0,31.44,34.06,11.79,2.28,-2.45,-1.47,-9.38,5.01,9.35,0.82,80.73,0.21,6.27,147.93,2.56
-67.13,-17.95,15.0,201.0,-64.13,-17.447,0.079,990.0,-68.56,-19.12,12.44,3.27,2.68,-156.61,0.18,69.71,911.0,201.0,31.08,37.17,12.42,0.71,-2.46,-1.06,-9.96,-1.96,9.96,-0.34,74.03,0.22,10.04,142.44,2.58
-66.19,-20.63,16.0,201.0,-62.93600000000001,-20.136,0.08199999999999999,1108.0,-67.85,-21.18,12.6,-5.21,2.66,-165.23,0.18,78.35,911.0,201.0,33.2,34.55,12.55,-1.14,-2.57,-0.68,-10.14,-10.28,9.97,-1.81,70.04,0.21,8.69,140.88,2.57
-66.36,-20.48,16.0,201.0,-63.105,-19.986,0.08,1101.0,-67.92,-20.83,12.57,-5.22,2.66,-165.24,0.18,78.38,911.0,201.0,32.84,34.9,12.52,-1.14,-2.57,-0.68,-10.11,-10.31,9.94,-1.81,70.04,0.21,9.43,140.88,2.57
-71.42,-30.25,112.0,202.0,-47.298,-36.084,0.013999999999999999,1111.0,-48.28,-35.96,9.91,-10.13,3.95,169.64,0.2,96.5,908.0,201.0,27.54,27.54,9.75,-1.74,-3.88,0.71,-5.96,-10.08,5.87,-1.04,32.56,0.13,23.26,95.24,2.3
-69.61,-24.4,100.0,202.0,-48.983000000000004,-29.553,0.027000000000000003,1104.0,-50.74,-29.35,11.91,2.49,2.43,-127.13,0.2,97.13,908.0,201.0,23.48,34.09,11.9,0.52,-1.47,-1.94,-10.54,-7.79,10.44,-1.43,29.52,0.14,37.38,89.96,2.23
-69.92,-22.53,142.0,202.0,-46.746,-30.031,0.019,1170.0,-48.02,-29.96,4.67,-19.93,-2.0,-81.92,0.18,99.55,919.0,201.0,13.41,13.41,4.39,-1.59,0.28,-1.98,-5.86,-37.67,4.64,-3.58,22.84,0.04,48.88,80.44,1.95
-69.85,-27.41,109.0,202.0,-46.901,-33.348,0.028999999999999998,1140.0,-48.77,-32.87,13.85,-16.11,4.08,159.62,0.19,105.55,908.0,201.0,26.0,30.95,13.3,-3.84,-3.82,1.42,-9.79,-14.39,9.48,-2.43,38.13,0.18,13.56,103.49,2.42
-69.17,-23.16,44.0,202.0,-58.22,-23.885,0.032,1148.0,-60.23,-23.84,4.71,3.77,2.61,-170.7,0.18,93.44,902.0,201.0,34.61,37.14,4.7,0.31,-2.58,-0.42,-2.13,-3.64,2.12,-0.13,88.52,0.09,25.25,152.03,2.55
-69.23,-27.87,14.0,202.0,-66.475,-27.358,0.04,1037.0,-68.96,-26.8,11.93,-21.42,2.6,168.35,0.19,104.79,911.0,201.0,29.92,29.92,11.1,-4.36,-2.54,0.52,-9.38,-24.07,8.56,-3.82,67.13,0.19,10.77,138.23,2.36
-69.26,-20.04,52.0,201.0,-56.523,-20.62,0.034,1188.0,-58.53,-21.09,5.67,21.15,2.53,162.15,0.17,86.97,902.0,201.0,31.98,44.09,5.29,2.05,-2.41,0.77,-4.02,44.27,2.88,2.8,79.9,0.09,28.94,147.48,2.51
-69.08,-24.13,37.0,202.0,-60.003,-24.522,0.035,1157.0,-62.2,-24.47,9.49,8.78,3.01,-175.41,0.2,94.71,902.0,201.0,35.58,37.1,9.38,1.45,-3.0,-0.24,-6.49,10.48,6.38,1.18,98.5,0.19,11.63,156.31,2.6
-68.9,-22.28,33.0,201.0,-61.038999999999994,-22.500999999999998,0.035,1114.0,-63.23,-22.45,10.05,6.39,3.05,-174.82,0.18,93.78,902.0,201.0,31.94,31.94,9.99,1.12,-3.04,-0.28,-7.0,6.71,6.96,0.82,101.31,0.19,15.64,157.43,2.6
-68.71,-20.96,32.0,201.0,-61.153,-21.121,0.040999999999999995,1102.0,-63.59,-21.69,12.74,-1.96,2.95,-154.56,0.18,77.54,902.0,201.0,32.9,32.9,12.73,-0.44,-2.67,-1.27,-10.21,-9.66,10.07,-1.71,103.52,0.24,18.73,158.13,2.61
-68.74,-21.95,36.0,201.0,-60.001000000000005,-22.294,0.038,1174.0,-62.34,-22.4,10.02,9.34,3.06,-174.75,0.18,93.75,902.0,201.0,33.55,39.27,9.89,1.63,-3.05,-0.28,-6.97,10.9,6.84,1.32,97.67,0.19,12.22,155.98,2.58
