lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-152.53,61.7,40.0,18106.0,-146.306,66.885,0.06,140.0,-140.78,64.32,4.04,5.74,-1.34,-57.23,0.2,320.78,901.0,111.0,3.46,3.46,4.02,0.4,0.73,-1.13,-4.81,-8.75,4.75,-0.73,14.8,0.04,26.77,65.41,1.84
-110.07,31.85,40.0,101.0,-100.382,36.019,0.07,372.0,-105.0,34.58,9.66,-20.43,2.38,-161.42,0.19,70.76,903.0,101.0,19.39,19.39,9.05,-3.37,-2.26,-0.76,-7.93,-31.26,6.78,-4.12,7.57,0.05,25.08,53.88,1.69
-108.34,30.4,40.0,101.0,-98.691,34.473,0.084,384.0,-103.99,32.58,14.58,-5.86,2.43,-155.87,0.18,65.31,902.0,101.0,17.21,17.21,14.5,-1.49,-2.22,-0.99,-12.53,-11.46,12.28,-2.49,8.78,0.09,28.21,55.35,1.75
-109.36,28.2,40.0,104.0,-99.928,32.336999999999996,0.052000000000000005,395.0,-102.92,30.77,14.69,3.66,2.47,-146.83,0.2,56.37,902.0,101.0,15.18,15.18,14.66,0.94,-2.07,-1.35,-12.6,-1.91,12.59,-0.42,10.1,0.11,76.68,57.89,1.79
-110.96,24.5,40.0,105.0,-96.22200000000001,27.129,0.046,431.0,-98.47,25.46,14.94,12.7,2.57,-139.36,0.19,49.31,902.0,101.0,8.55,8.55,14.57,3.29,-1.95,-1.67,-12.73,7.23,12.62,1.6,36.18,0.19,21.51,96.71,2.1
-106.41,24.56,40.0,104.0,-97.146,28.531999999999996,0.051,423.0,-99.61,26.63,14.9,12.74,2.55,-138.97,0.19,48.81,902.0,101.0,10.1,10.1,14.53,3.29,-1.92,-1.67,-12.71,7.24,12.61,1.6,32.53,0.18,21.51,94.76,2.06
-103.62,20.86,40.0,104.0,-94.55,24.668000000000003,0.049,442.0,-97.39,23.55,14.98,-2.42,2.6,-154.84,0.2,64.88,902.0,101.0,6.39,6.39,14.97,-0.63,-2.36,-1.11,-12.73,-7.89,12.61,-1.75,24.79,0.17,19.99,100.19,1.88
-103.94,24.87,40.0,104.0,-94.572,28.689,0.083,431.0,-98.47,25.46,14.94,12.7,2.57,-139.36,0.19,49.31,902.0,101.0,8.55,8.55,14.57,3.29,-1.95,-1.67,-12.73,7.23,12.62,1.6,36.18,0.19,21.51,96.71,2.1
-101.2,21.11,40.0,104.0,-92.05,24.761,0.073,461.0,-94.52,21.23,15.0,31.87,2.64,-121.38,0.19,31.65,902.0,101.0,2.74,2.74,12.74,7.92,-1.37,-2.25,-12.7,26.47,11.37,5.66,24.09,0.14,18.24,80.92,1.92
-102.55,22.98,40.0,104.0,-93.289,26.714000000000002,0.08199999999999999,435.0,-98.03,24.79,14.96,-2.42,2.58,-154.63,0.2,64.62,902.0,101.0,7.77,7.77,14.94,-0.63,-2.33,-1.11,-12.73,-7.89,12.61,-1.75,36.18,0.2,19.99,100.19,1.94
-98.6,17.33,40.0,215.0,-89.686,20.816,0.037000000000000005,478.0,-91.62,19.72,13.97,-2.98,1.36,165.41,0.18,60.64,902.0,2000.0,0.45,11.57,13.95,-0.73,-1.31,0.34,-12.65,-1.36,12.64,-0.3,33.52,0.17,18.4,96.31,2.12
-99.89,19.22,40.0,215.0,-90.85600000000001,22.788,0.049,475.0,-91.95,20.15,14.99,42.45,2.65,-111.53,0.19,22.02,902.0,101.0,0.09,0.09,11.06,10.11,-0.97,-2.46,-12.66,37.14,10.09,7.64,29.55,0.13,18.4,89.92,2.12
-96.15,17.41,40.0,215.0,-87.186,20.724,0.07200000000000001,486.0,-90.84,18.45,13.71,-1.02,1.14,164.77,0.19,58.89,902.0,2000.0,1.92,10.1,13.71,-0.24,-1.1,0.3,-12.6,0.64,12.6,0.14,38.32,0.18,18.4,95.86,2.22
-114.2,27.68,40.0,105.0,-99.618,30.245,0.038,406.0,-101.75,29.07,14.79,3.46,2.5,-147.51,0.18,57.16,902.0,101.0,13.2,13.2,14.76,0.89,-2.11,-1.35,-12.65,-2.1,12.65,-0.46,28.39,0.16,76.53,88.06,1.93
-111.7,33.64,40.0,101.0,-101.946,37.895,0.07,368.0,-105.59,35.15,9.5,3.58,2.37,-137.15,0.19,46.43,903.0,101.0,20.15,20.15,9.48,0.59,-1.74,-1.61,-7.79,-7.45,7.73,-1.01,7.28,0.06,25.08,53.76,1.65
-112.51,31.78,40.0,101.0,-102.946,36.082,0.039,371.0,-105.11,34.74,9.62,3.53,2.38,-137.38,0.19,46.7,903.0,101.0,19.58,19.58,9.6,0.59,-1.75,-1.61,-7.9,-7.35,7.84,-1.01,7.57,0.06,25.08,53.88,1.69
-115.92,35.27,40.0,101.0,-106.273,39.739000000000004,0.057,352.0,-108.35,36.91,8.89,19.09,2.32,-121.05,0.18,30.06,903.0,101.0,23.01,23.01,8.4,2.91,-1.2,-1.99,-7.24,7.29,7.19,0.92,22.12,0.08,2.6,77.99,1.7
-113.39,35.41,40.0,178.0,-103.583,39.751,0.077,360.0,-106.9,36.18,9.18,15.9,2.34,-124.4,0.17,33.54,903.0,101.0,21.63,21.63,8.83,2.51,-1.32,-1.93,-7.51,4.46,7.49,0.58,8.92,0.05,0.58,56.04,1.67
-123.1,43.87,40.0,173.0,-113.301,48.64,0.040999999999999995,265.0,-116.86,49.0,5.86,-65.39,1.96,168.15,0.2,99.73,903.0,101.0,20.68,37.78,2.44,-5.33,-1.92,0.4,-4.94,-83.93,0.52,-4.91,27.96,0.03,39.57,87.34,1.95
-123.7,41.92,40.0,176.0,-114.104,46.715,0.038,246.0,-117.27,46.68,6.16,-50.01,2.03,179.04,0.19,88.89,903.0,101.0,23.03,35.43,3.96,-4.72,-2.03,0.03,-5.04,-67.67,1.92,-4.67,30.41,0.05,32.75,91.31,2.03
-120.97,42.25,40.0,173.0,-111.12200000000001,46.93600000000001,0.073,256.0,-117.16,47.82,6.0,-62.78,2.0,168.39,0.2,99.51,903.0,101.0,21.88,36.58,2.74,-5.33,-1.96,0.4,-4.97,-80.94,0.78,-4.91,29.18,0.03,36.25,89.34,1.99
-119.63,38.66,40.0,178.0,-109.965,43.295,0.063,317.0,-113.96,41.23,7.48,-6.21,2.2,-143.91,0.19,52.31,903.0,101.0,29.14,29.33,7.44,-0.81,-1.78,-1.3,-6.02,-20.39,5.64,-2.1,31.56,0.09,22.21,93.38,2.0
-128.93,56.75,40.0,16101.0,-118.56700000000001,61.70399999999999,0.07,198.0,-126.51,60.57,-3.84,-96.83,1.52,-165.21,0.17,71.2,901.0,101.0,6.8,51.67,-0.46,-3.81,-1.47,-0.39,4.63,-114.68,-1.93,-4.2,8.52,0.0,35.65,55.28,1.61
-126.48,53.17,40.0,16101.0,-116.177,58.049,0.053,234.0,-119.4,55.57,4.76,-15.05,1.72,-125.77,0.19,33.06,903.0,101.0,13.16,45.3,4.6,-1.24,-1.01,-1.4,-4.44,-36.34,3.58,-2.63,13.57,0.04,47.42,64.5,1.83
-123.22,53.59,40.0,16113.0,-112.444,58.347,0.079,239.0,-118.0,55.02,5.0,-24.37,1.74,-136.83,0.19,44.32,903.0,101.0,14.14,44.33,4.56,-2.06,-1.27,-1.19,-4.61,-44.84,3.27,-3.25,16.8,0.04,44.62,64.5,1.86
-125.96,55.2,40.0,16101.0,-115.34899999999999,60.056999999999995,0.079,221.0,-122.22,57.26,3.81,-73.82,1.66,-141.87,0.19,48.7,901.0,101.0,10.83,47.63,1.06,-3.66,-1.3,-1.02,4.69,-92.98,-0.24,-4.69,9.48,0.01,53.76,56.53,1.8
-124.42,49.56,40.0,16110.0,-114.243,54.371,0.021,285.0,-116.13,53.93,5.36,-22.64,1.79,-138.07,0.19,45.84,903.0,101.0,15.67,42.79,4.95,-2.06,-1.33,-1.19,-4.85,-42.04,3.61,-3.25,20.88,0.05,41.0,75.63,1.9
-126.97,51.12,40.0,16110.0,-116.93799999999999,56.019,0.02,238.0,-118.26,55.14,4.96,-14.45,1.74,-126.54,0.19,34.0,903.0,101.0,13.94,44.52,4.8,-1.24,-1.04,-1.4,-4.58,-35.07,3.75,-2.63,13.57,0.04,44.62,64.5,1.86
-120.55,51.93,40.0,16107.0,-109.661,56.57899999999999,0.079,285.0,-116.13,53.93,5.36,-22.64,1.79,-138.07,0.19,45.84,903.0,101.0,15.67,42.79,4.95,-2.06,-1.33,-1.19,-4.85,-42.04,3.61,-3.25,20.88,0.05,41.0,75.63,1.9
-121.94,47.9,40.0,173.0,-111.665,52.617,0.046,296.0,-116.03,52.81,5.49,-64.6,1.83,177.31,0.19,90.52,903.0,101.0,16.81,41.65,2.36,-4.96,-1.82,0.09,-4.89,-83.82,0.53,-4.86,20.88,0.02,46.6,75.63,1.92
-121.28,49.91,40.0,16102.0,-110.719,54.595,0.055999999999999994,301.0,-116.02,53.76,5.4,-66.91,1.79,177.26,0.19,90.53,903.0,101.0,15.86,42.6,2.12,-4.96,-1.79,0.09,-4.87,-86.24,0.32,-4.86,20.88,0.02,46.6,75.63,1.9
-122.55,45.89,40.0,173.0,-112.527,50.635,0.04,287.0,-116.1,51.11,5.69,-74.13,1.89,163.93,0.2,103.96,903.0,101.0,18.52,39.94,1.56,-5.47,-1.81,0.52,4.94,-93.01,-0.26,-4.93,26.84,0.02,42.9,85.54,1.93
-119.61,46.19,40.0,173.0,-109.28,50.81,0.075,288.0,-116.06,51.3,5.67,-61.1,1.88,177.38,0.19,90.5,903.0,101.0,18.33,40.13,2.74,-4.96,-1.88,0.09,-4.94,-80.01,0.86,-4.86,26.84,0.03,42.9,85.54,1.93
-115.09,31.3,40.0,105.0,-100.63600000000001,33.845,0.054000000000000006,384.0,-103.99,32.58,14.58,-5.86,2.43,-155.87,0.18,65.31,902.0,101.0,17.21,17.21,14.5,-1.49,-2.22,-0.99,-12.53,-11.46,12.28,-2.49,8.78,0.09,28.21,55.35,1.75
-118.59,34.72,40.0,101.0,-109.145,39.315,0.026000000000000002,340.0,-110.39,38.22,8.43,9.07,2.29,-130.56,0.18,39.35,903.0,101.0,25.11,25.11,8.32,1.33,-1.49,-1.74,-6.83,-3.39,6.82,-0.4,41.33,0.11,12.51,108.34,1.91
-116.81,33.03,40.0,101.0,-107.381,37.546,0.016,354.0,-107.97,36.73,8.96,18.93,2.33,-121.24,0.18,30.28,903.0,101.0,22.66,22.66,8.48,2.91,-1.21,-1.99,-7.31,7.22,7.25,0.92,22.12,0.08,2.6,77.99,1.7
-122.42,38.05,40.0,176.0,-112.999,42.801,0.027000000000000003,313.0,-114.59,41.83,7.3,-6.36,2.19,-143.57,0.19,51.9,903.0,101.0,28.38,30.08,7.26,-0.81,-1.76,-1.3,-5.87,-20.93,5.48,-2.1,30.53,0.09,23.2,91.69,1.96
-120.48,36.41,40.0,176.0,-111.037,41.083999999999996,0.028999999999999998,325.0,-112.73,40.06,7.83,-3.73,2.24,-142.31,0.19,50.85,903.0,101.0,27.83,27.83,7.82,-0.51,-1.77,-1.37,-6.31,-17.21,6.03,-1.87,34.64,0.1,22.43,97.89,2.13
-160.62,55.89,40.0,16112.0,-155.349,60.92100000000001,0.037000000000000005,98.0,-152.81,59.23,4.37,-8.36,-1.52,-60.88,0.2,324.04,901.0,111.0,11.12,11.12,4.33,-0.64,0.74,-1.33,-5.44,-21.26,5.07,-1.97,28.76,0.05,25.7,88.6,1.91
-143.04,61.1,40.0,16110.0,-134.851,66.315,0.002,156.0,-134.71,66.2,3.88,5.98,-1.28,-62.28,0.2,326.3,901.0,111.0,0.3,0.3,3.86,0.4,0.59,-1.13,-4.52,-9.31,4.46,-0.73,13.19,0.03,28.46,63.74,1.83
-144.84,60.63,40.0,16121.0,-137.02200000000002,65.85300000000001,0.004,151.0,-136.7,65.64,3.93,5.9,-1.3,-60.64,0.2,324.48,901.0,111.0,1.28,1.28,3.91,0.4,0.64,-1.13,-4.61,-9.12,4.55,-0.73,13.76,0.03,26.99,63.74,1.82
-146.46,62.39,40.0,16112.0,-138.971,67.61399999999999,0.037000000000000005,154.0,-135.52,65.98,3.9,5.95,-1.28,-61.62,0.2,325.56,901.0,111.0,0.69,0.69,3.88,0.4,0.61,-1.13,-4.55,-9.23,4.49,-0.73,13.52,0.03,27.52,63.74,1.81
-148.28,61.87,40.0,16112.0,-141.174,67.09,0.039,148.0,-137.85,65.29,3.96,5.86,-1.31,-59.68,0.2,323.43,901.0,111.0,1.88,1.88,3.94,0.4,0.66,-1.13,-4.66,-9.02,4.61,-0.73,13.55,0.03,26.77,63.39,1.82
-146.53,61.26,40.0,16121.0,-139.05100000000002,66.484,0.022000000000000002,150.0,-137.09,65.52,3.94,5.88,-1.3,-60.32,0.2,324.13,901.0,111.0,1.48,1.48,3.92,0.4,0.64,-1.13,-4.63,-9.09,4.57,-0.73,13.76,0.03,26.99,63.74,1.82
-133.42,59.01,40.0,16101.0,-123.546,64.084,0.044000000000000004,184.0,-128.34,62.78,3.83,-81.69,1.43,-150.86,0.19,56.35,901.0,101.0,4.4,54.06,0.55,-3.79,-1.25,-0.7,4.55,-98.84,-0.7,-4.49,10.06,0.0,34.91,58.35,1.74
-135.22,58.67,40.0,16111.0,-125.697,63.784,0.027000000000000003,181.0,-128.91,63.27,-3.83,-93.89,1.41,-163.14,0.18,68.48,901.0,101.0,3.84,54.62,-0.26,-3.82,-1.35,-0.41,4.53,-110.84,-1.61,-4.24,10.06,0.0,33.97,58.35,1.75
-130.33,58.52,40.0,16113.0,-119.978,63.513000000000005,0.067,185.0,-128.2,62.62,-3.83,-108.43,1.43,-177.55,0.16,83.08,901.0,101.0,4.57,53.89,-1.21,-3.64,-1.43,-0.06,4.55,-125.64,-2.65,-3.7,10.06,0.0,34.91,56.5,1.74
-129.72,59.61,40.0,16106.0,-119.119,64.583,0.078,184.0,-128.34,62.78,3.83,-81.69,1.43,-150.86,0.19,56.35,901.0,101.0,4.4,54.06,0.55,-3.79,-1.25,-0.7,4.55,-98.84,-0.7,-4.49,10.06,0.0,34.91,58.35,1.74
-131.59,59.32,40.0,16104.0,-121.35700000000001,64.347,0.061,184.0,-128.34,62.78,3.83,-81.69,1.43,-150.86,0.19,56.35,901.0,101.0,4.4,54.06,0.55,-3.79,-1.25,-0.7,4.55,-98.84,-0.7,-4.49,10.06,0.0,34.91,58.35,1.74
-132.35,61.21,40.0,16106.0,-122.01799999999999,66.255,0.071,178.0,-129.49,63.69,3.84,-80.93,1.39,-150.19,0.16,55.39,901.0,101.0,3.35,55.11,0.6,-3.79,-1.21,-0.69,4.52,-97.7,-0.61,-4.48,10.06,0.0,33.97,58.35,1.77
-134.28,60.88,40.0,16101.0,-124.363,65.972,0.055,177.0,-129.73,63.81,3.84,-69.5,1.38,-138.73,0.16,43.88,901.0,101.0,3.19,55.28,1.34,-3.6,-1.04,-0.91,-4.52,-86.2,0.3,-4.51,10.46,0.01,33.97,58.35,1.77
-132.9,60.11,40.0,16113.0,-122.81,65.17,0.055999999999999994,180.0,-129.08,63.42,3.83,-81.18,1.4,-150.46,0.16,55.76,901.0,101.0,3.67,54.79,0.59,-3.79,-1.22,-0.69,4.53,-98.08,-0.64,-4.48,10.06,0.0,33.97,58.35,1.75
-133.2,63.09,40.0,154.0,-122.77799999999999,68.154,0.083,158.0,-134.03,66.29,-3.87,-95.68,1.27,-164.45,0.15,68.55,901.0,101.0,0.07,58.39,-0.38,-3.85,-1.23,-0.34,4.49,-111.08,-1.62,-4.19,13.19,0.0,29.83,63.74,1.83
-131.75,62.31,40.0,154.0,-121.141,67.337,0.087,171.0,-131.15,64.48,3.85,-80.16,1.35,-149.1,0.19,53.95,901.0,101.0,2.27,56.19,0.66,-3.8,-1.16,-0.7,4.52,-96.45,-0.51,-4.5,11.55,0.0,29.83,60.15,1.78
-138.13,65.35,40.0,154.0,-128.55100000000002,70.51100000000001,0.08199999999999999,158.0,-134.03,66.29,-3.87,-95.68,1.27,-164.45,0.15,68.55,901.0,101.0,0.07,58.39,-0.38,-3.85,-1.23,-0.34,4.49,-111.08,-1.62,-4.19,13.19,0.0,29.83,63.74,1.83
-146.23,65.77,40.0,154.0,-138.697,70.994,0.086,157.0,-134.3,66.31,3.87,5.99,-1.27,-62.61,0.2,326.67,901.0,111.0,0.1,0.1,3.85,0.4,0.58,-1.13,-4.5,-9.35,4.44,-0.73,13.19,0.03,29.83,63.74,1.83
-148.28,64.12,40.0,16105.0,-141.23,69.34,0.07,156.0,-134.71,66.2,3.88,5.98,-1.28,-62.28,0.2,326.3,901.0,111.0,0.3,0.3,3.86,0.4,0.59,-1.13,-4.52,-9.31,4.46,-0.73,13.19,0.03,28.46,63.74,1.83
-146.39,63.52,40.0,16105.0,-138.89,68.744,0.052000000000000005,157.0,-134.3,66.31,3.87,5.99,-1.27,-62.61,0.2,326.67,901.0,111.0,0.1,0.1,3.85,0.4,0.58,-1.13,-4.5,-9.35,4.44,-0.73,13.19,0.03,29.83,63.74,1.83
-146.31,64.65,40.0,16105.0,-138.79399999999998,69.874,0.069,157.0,-134.3,66.31,3.87,5.99,-1.27,-62.61,0.2,326.67,901.0,111.0,0.1,0.1,3.85,0.4,0.58,-1.13,-4.5,-9.35,4.44,-0.73,13.19,0.03,29.83,63.74,1.83
