index,lon,lat,age
481,-68.187008,-35.355993,2
482,-68.1856,-21.845,2
483,-68.1833,-21.3,2
484,-68.1803,-22.0089,2
485,-68.17917,-21.30222,2
486,-68.1789,-21.8314,2
487,-68.1766,-21.8434,2
488,-68.175,-21.3139,2
489,-68.1681,-21.3153,2
490,-68.165,-21.31,2
491,-68.1616,-21.828,2
492,-68.1605,-21.8616,2
493,-68.158,-21.8672,2
494,-68.1544,-21.8418,2
495,-68.1531,-21.8813,2
496,-68.1487,-21.842,2
497,-68.144655,-36.196157,2
498,-68.1406,-21.8189,2
499,-68.1242,-21.8458,2
500,-68.110397,-35.19853,2
501,-68.0922,-21.9172,2
502,-68.092,-21.2915,2
503,-68.083653,-35.887842,2
504,-68.068029,-35.437237,2
505,-68.0258,-22.8764,2
506,-68.013528,-35.154944,2
507,-67.967429,-35.477316,2
508,-67.9528,-22.4144,2
509,-67.9347,-22.6528,2
510,-67.9311,-22.8267,2
511,-67.9308,-22.8183,2
512,-67.9303,-22.8331,2
513,-67.9172,-22.805,2
514,-67.9056,-22.5542,2
515,-67.9044,-22.6367,2
516,-67.9008,-22.6839,2
517,-67.9,-22.7206,2
518,-67.8983,-22.5531,2
519,-67.8983,-22.7217,2
520,-67.8981,-22.7228,2
521,-67.8961,-22.7028,2
522,-67.8914,-22.7886,2
523,-67.8892,-22.7089,2
524,-67.8889,-22.8722,2
525,-67.8842,-22.8608,2
526,-67.8744,-22.865,2
527,-67.8177,-23.3714,2
528,-67.8164,-23.3529,2
529,-67.8155,-23.355,2
530,-67.8125,-22.8853,2
531,-67.8108,-23.3487,2
532,-67.8092,-22.8808,2
533,-67.8082,-23.346,2
534,-67.8072,-23.3464,2
535,-67.8005,-23.3337,2
536,-67.7971,-23.3262,2
537,-67.7823,-23.3217,2
538,-67.7771,-23.321,2
539,-67.775,-23.3233,2
540,-67.7742,-23.3307,2
541,-67.7624,-23.3341,2
542,-67.757,-23.3351,2
543,-67.7533,-23.3244,2
544,-67.7513,-23.3341,2
545,-67.7512,-23.3346,2
546,-67.7511,-23.4,2
547,-67.7243,-23.39,2
548,-67.7207,-23.3954,2
549,-67.7197,-23.3949,2
550,-67.7184,-23.3952,2
551,-67.7086,-25.6161,2
552,-67.6,-24,2
553,-67.52031,-37.05717,2
554,-67.49917,-36.99872,2
555,-67.49233,-36.97117,2
556,-66.55,-24.18,2
557,-66.5,-24,2
558,-66.5,-24.2,2
559,-66.4167,-24,2
560,-66.1676,-24.7433,2
561,-1.35,-37.44,2
562,-70.285,-41.53413,3
563,-70.13,-45.63,3
564,-70.1,-41,3
565,-70,-41.4,3
566,-70,-42,3
567,-69.88736,-43.67003,3
568,-69.35825,-41.76585,3
569,-69.28802,-42.26238,3
570,-68.95487,-45.25665,3
571,-68.8,-40.3,3
572,-68.5,-39.8,3
573,-71.5,-38.5,4
574,-71.1,-38.73,4
575,-70.2067,-45.2967,4
576,-70.1083,-44.8683,4
577,-70.07,-44.87,4
578,-69.9733,-45.1983,4
579,-69.973,-45.198,4
580,-69.57,-37.6967,4
581,-69.3483,-45.5067,4
582,-68.955,-37.3242,4
583,-68.944,-37.09,4
584,-68.9383,-37.3242,4
585,-68.8833,-19.75,4
586,-68.5833,-21.1833,4
587,-68.5167,-21.55,4
588,-68.4833,-21.4,4
589,-68.4731,-21.5156,4
590,-68.4725,-21.5153,4
591,-68.4708,-21.5131,4
592,-68.45,-21.6,4
593,-68.4497,-21.4047,4
594,-68.4494,-21.4047,4
595,-68.4494,-21.405,4
596,-68.4483,-21.3769,4
597,-68.4478,-21.375,4
598,-68.3897,-21.4389,4
599,-68.3894,-21.4386,4
600,-68.3875,-21.4397,4
601,-68.3869,-21.4392,4
602,-68.2833,-21.7667,4
603,-68.2431,-21.6358,4
604,-68.2333,-21.7833,4
605,-68.2317,-21.5842,4
606,-68.2058,-21.655,4
607,-68.1683,-21.6903,4
608,-68.1664,-21.6922,4
609,-68.165,-21.6969,4
610,-67.7534,-23.3319,4
611,-67.7513,-23.3338,4
612,-67.42,-23.17,4
613,-66.7,-22.85,7
614,-65.8853,-24.3047,7
615,-65.8747,-24.4075,7
616,-65.8683,-24.3542,7
617,-65.8589,-24.3808,7
618,-65.8419,-24.5472,7
619,-66.1414,-22.8731,8
620,-66.0718,-22.8995,8
621,-66.065,-22.8893,8
622,-65.8464,-24.5483,8
623,-66.4,-24.1,9
624,-65.8917,-24.4925,11
625,-65.7661,-24.5217,13
626,-65.692,-21.518,20
627,-70.5,-33.375,25
628,-70.66,-33.385,26
629,-70.66,-33.385,27
630,-70.66,-33.385,28
631,-69.9989,-42.0544,30
632,-69.5,-42.5,30
633,-70.66,-33.385,31
